#Coord Suppliers
# 	1	393.0432		290.5622	
# 	2	391.1376		159.2567	
# 	3	104.7278		  3.4196	
# 	4	193.7110		120.7054	
# 	5	235.2036		143.5175	
# 	6	249.9104		163.0158	
# 	7	342.4030		213.7124	
# 	8	278.8569		127.8275	
# 	9	130.0838		292.1566	
# 	10	150.1983		 65.6403	
# 	11	 29.6138		294.8611	
# 	12	 57.5351		 96.6392	
# 	13	 31.9243		 67.4310	
# 	14	177.1357		268.8435	
# 	15	155.4577		295.4248	
# 	16	 12.9294		105.5054	
# 	17	171.4315		229.2480	
# 	18	422.4618		 95.9069	
# 	19	194.6142		 81.0437	
# 	20	360.4752		191.4716	
#Coord Manufacturers
# 	1	 30.9106		181.0934	
# 	2	358.0085		  9.6024	
# 	3	204.9515		237.0518	
#Coord Warehouse
# 	1	444.8684		175.1894	
# 	2	 17.5105		133.9269	
# 	3	 84.6776		188.1167	
# 	4	 96.8930		 45.2910	
# 	5	241.2649		 30.1160	
# 	6	329.0213		281.8953	
# 	7	424.4932		112.4216	
# 	8	268.0876		198.5948	
# 	9	229.7612		141.2678	
# 	10	  3.9925		 20.3689	
#Coord Hybrids
# 	1	195.6673		129.4481	
# 	2	 83.6477		158.9116	
# 	3	269.5888		216.2773	
# 	4	137.8781		121.3186	
# 	5	370.2521		176.1391	
#Coord Retailers
# 	1	317.9320		153.1747	
# 	2	373.5278		216.2034	
# 	3	389.8177		 61.0229	
# 	4	134.3407		142.7412	
# 	5	222.1220		182.3028	
# 	6	368.5210		158.3172	
# 	7	422.6419		217.0150	
# 	8	 80.4407		185.9176	
# 	9	253.0275		229.0214	
# 	10	362.9908		 89.5876	
# 	11	 62.2731		190.6194	
# 	12	  3.7388		236.5750	
# 	13	225.9348		299.1356	
# 	14	442.8183		 68.1236	
# 	15	382.4808		243.8452	
# 	16	106.2605		197.0560	
# 	17	439.7270		219.4706	
# 	18	 43.0328		150.1818	
# 	19	208.0620		  0.2232	
# 	20	445.0225		263.2860	
# 	21	 97.7450		181.6133	
# 	22	212.3789		107.7327	
# 	23	238.1816		169.4469	
# 	24	375.0970		 18.8440	
# 	25	272.8650		151.0838	
# 	26	 72.1344		 43.6336	
# 	27	287.0284		264.8718	
# 	28	 14.7896		128.4066	
# 	29	395.0519		142.9521	
# 	30	165.4067		 72.1951	
#Coord Urban center
# 	1	 21.7043		 52.5500	
# 	2	250.5490		159.0257	
# 	3	244.8997		 89.7158	
# 	4	389.4408		254.0840	
# 	5	209.5652		225.4075	
# 	6	352.6068		110.4291	

#Parameters

param I:=	10;	#Raw material
param S:=	20;	#Supplier
param M:=	3;	#Manufacturer
param H:=	5;	#Hybrid
param W:=	10;	#Warehouse
param C:=	30;	#Retailer
param P:=	3;	#Products
param T:=	5;	#Time period
param TV:=	2;	#Type of vehicle
param SZ:=	3;	#Size of vehicle
param UC:=	6;	#Urban centers

param CI_im:	1	2	3	:=	#Inventory holding cost/unit of raw material i at manufacturer m
1	3	3	3	 
2	3	3	3	 
3	3	3	3	 
4	3	3	3	 
5	3	3	3	 
6	3	3	3	 
7	3	3	3	 
8	3	3	3	 
9	3	3	3	 
10	3	3	3	 
; 
param CI_pw:	1	2	3	4	5	6	7	8	9	10	:=	#Inventory holding cost/unit of product p at depot w
1	3	3	3	3	3	3	3	3	3	3	 
2	3	3	3	3	3	3	3	3	3	3	 
3	3	3	3	3	3	3	3	3	3	3	 
;
param CP_pm:	1	2	3	:=	#Production cost of product p at manufacturer m
1	101.7731	102.5287	102.3709	 
2	103.9190	100.0721	102.8089	 
3	105.3707	104.2306	105.3183	 
;
param CT_ism:=	#Cost of raw material i per unit from supplier s to manufacturer m
[1,*,*]:1	2	3	:=
1	1435.0193	1482.8038	1331.4993	
2	1317.6434	1369.0560	1402.4041	
3	1296.8126	1256.9989	1300.9984	
4	1311.2761	1359.0826	1407.7323	
5	1325.3560	1493.8767	1467.7871	
6	1405.1830	1334.4718	1292.4329	
7	1414.9325	1428.8623	1266.5251	
8	1443.7791	1472.1572	1408.0559	
9	1425.8381	1465.8611	1487.1810	
10	1337.9691	1264.8004	1327.7388	
11	1292.7128	1343.5122	1375.9928	
12	1447.6229	1488.1205	1322.4552	
13	1488.0035	1296.0111	1360.0154	
14	1295.6249	1315.1627	1254.3018	
15	1311.5699	1346.6279	1374.2920	
16	1325.8854	1253.2603	1469.2125	
17	1309.0238	1304.7253	1251.0413	
18	1315.0077	1318.7482	1393.3553	
19	1380.1017	1449.8074	1444.5862	
20	1482.5197	1381.4275	1483.7393	
[2,*,*]:1	2	3	:=
1	1454.0912	1297.2875	1424.3738	
2	1478.7429	1475.7628	1465.4253	
3	1411.9091	1490.0106	1312.5042	
4	1424.3435	1280.9080	1415.6919	
5	1427.4102	1417.9961	1374.5376	
6	1352.8502	1466.6698	1367.4371	
7	1329.4554	1261.7843	1414.7808	
8	1438.8920	1375.9683	1432.3667	
9	1409.9222	1375.5459	1297.0731	
10	1339.3029	1432.4305	1437.6411	
11	1263.2819	1357.0339	1402.2676	
12	1433.0702	1349.7919	1386.1060	
13	1344.6361	1335.0204	1331.5559	
14	1455.1566	1269.3414	1259.0916	
15	1421.2671	1340.7484	1485.0925	
16	1292.6295	1352.9165	1349.6421	
17	1377.6433	1289.2273	1495.6665	
18	1408.1881	1482.4172	1409.9264	
19	1408.9745	1400.2498	1311.5540	
20	1321.6700	1291.7081	1426.8800	
[3,*,*]:1	2	3	:=
1	1464.0345	1304.8615	1265.5209	
2	1350.8646	1491.4276	1286.1570	
3	1388.8685	1444.1486	1298.7273	
4	1337.1852	1305.6683	1366.7321	
5	1483.7844	1407.8048	1277.6337	
6	1335.6932	1425.9382	1498.6321	
7	1340.5004	1379.7388	1305.9575	
8	1336.8676	1283.2297	1296.1080	
9	1324.7278	1262.1454	1319.4497	
10	1270.7773	1257.2867	1491.1556	
11	1331.5994	1422.1265	1319.9288	
