#Coord Suppliers
# 	1	 69.3733		222.0149	
# 	2	118.4918		160.1218	
# 	3	  6.5587		275.6241	
# 	4	405.3217		 10.0264	
# 	5	430.6272		 41.1628	
# 	6	127.7228		181.8250	
# 	7	424.9013		255.8206	
# 	8	  1.0166		156.3678	
# 	9	248.4169		145.6132	
# 	10	345.6604		 48.2150	
# 	11	344.0522		  6.2429	
# 	12	 60.8446		 34.8819	
# 	13	139.4539		201.4358	
# 	14	212.0534		244.8505	
# 	15	130.3141		219.9378	
# 	16	316.1801		 98.2708	
# 	17	150.5914		293.4174	
# 	18	281.0620		285.0941	
# 	19	345.3640		247.5028	
# 	20	182.9881		135.3925	
#Coord Manufacturers
# 	1	180.2842		298.5414	
# 	2	 79.9039		288.7791	
# 	3	188.6626		127.2157	
#Coord Warehouse
# 	1	208.4170		112.1169	
# 	2	209.4787		 10.5505	
# 	3	 37.9227		219.7562	
# 	4	286.2900		  8.3723	
# 	5	135.0765		 66.2558	
# 	6	 24.7590		156.9738	
# 	7	187.3663		 14.4656	
# 	8	257.5820		241.0550	
# 	9	 51.1208		 83.1352	
# 	10	288.7551		147.8212	
# 	11	227.9502		138.4321	
# 	12	402.6344		181.7333	
# 	13	271.5100		133.1616	
# 	14	216.0211		266.5342	
# 	15	 93.8252		283.3745	
#Coord Hybrids
# 	1	 33.0615		178.5457	
# 	2	 14.0180		199.5772	
# 	3	286.8235		258.7395	
# 	4	423.7370		133.6881	
# 	5	301.4809		277.2992	
# 	6	278.7405		 96.7757	
# 	7	143.7643		 87.4370	
# 	8	430.8378		121.7875	
# 	9	425.9501		257.1572	
# 	10	310.0175		  0.9864	
#Coord Retailers
# 	1	405.0466		275.9595	
# 	2	  2.6592		192.8778	
# 	3	173.3476		178.7226	
# 	4	274.8632		179.8858	
# 	5	140.5278		 20.9621	
# 	6	360.3304		273.4302	
# 	7	 87.6036		 63.1823	
# 	8	169.8484		120.8542	
# 	9	398.3300		 60.6463	
# 	10	188.5567		194.3878	
# 	11	230.2393		100.1497	
# 	12	350.3130		 40.6305	
# 	13	 86.2699		120.7767	
# 	14	354.0800		 76.1425	
# 	15	 49.2684		279.2028	
# 	16	 56.8743		181.5016	
# 	17	130.5549		187.9588	
# 	18	296.7642		 20.3179	
# 	19	159.9493		100.4172	
# 	20	 79.8779		  2.4010	
# 	21	  4.6973		179.2376	
# 	22	 38.0873		 94.7005	
# 	23	435.8782		262.0748	
# 	24	410.7528		 50.9695	
# 	25	142.5636		 72.5341	
# 	26	220.9297		163.1830	
# 	27	182.4545		222.7231	
# 	28	289.6799		197.8030	
# 	29	 67.1507		223.9751	
# 	30	288.6514		 89.4693	
# 	31	169.1226		296.5883	
# 	32	155.0677		103.0335	
# 	33	276.1441		185.5178	
# 	34	  6.0090		172.3298	
# 	35	349.9557		284.9646	
# 	36	316.3420		 34.8617	
# 	37	110.9707		125.6816	
# 	38	284.4142		 28.6411	
# 	39	175.6391		 96.5903	
# 	40	437.0964		290.7547	
# 	41	334.5381		155.3068	
# 	42	 74.0160		284.8145	
# 	43	414.8217		264.7712	
# 	44	 22.9674		232.4821	
# 	45	 47.6528		271.6188	
#Coord Urban center
# 	1	264.5489		296.4269	
# 	2	192.8976		188.9550	
# 	3	349.3266		 77.9452	
# 	4	287.5109		248.0400	
# 	5	234.5874		127.3455	
# 	6	238.9514		283.7934	

#Parameters

param I:=	10;	#Raw material
param S:=	20;	#Supplier
param M:=	3;	#Manufacturer
param H:=	10;	#Hybrid
param W:=	15;	#Warehouse
param C:=	45;	#Retailer
param P:=	3;	#Products
param T:=	5;	#Time period
param TV:=	2;	#Type of vehicle
param SZ:=	3;	#Size of vehicle
param UC:=	6;	#Urban centers

param CI_im:	1	2	3	:=	#Inventory holding cost/unit of raw material i at manufacturer m
1	3	3	3	 
2	3	3	3	 
3	3	3	3	 
4	3	3	3	 
5	3	3	3	 
6	3	3	3	 
7	3	3	3	 
8	3	3	3	 
9	3	3	3	 
10	3	3	3	 
; 
param CI_pw:	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	:=	#Inventory holding cost/unit of product p at depot w
1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	 
2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	 
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	 
;
param CP_pm:	1	2	3	:=	#Production cost of product p at manufacturer m
1	109.9927	106.7092	107.8958	 
2	109.8159	101.4156	100.2629	 
3	107.4644	106.1659	100.9921	 
;
param CT_ism:=	#Cost of raw material i per unit from supplier s to manufacturer m
[1,*,*]:1	2	3	:=
1	1380.4757	1376.8580	1321.4232	
2	1312.1096	1295.0873	1395.9558	
3	1288.4796	1427.9319	1464.6881	
4	1421.6104	1316.2823	1349.2582	
5	1378.2540	1336.0510	1386.4006	
6	1421.5292	1324.9232	1303.8395	
7	1447.0771	1443.9623	1260.4315	
8	1411.3713	1282.0482	1386.9131	
9	1322.8809	1456.4613	1274.3381	
10	1474.3779	1335.4973	1283.0214	
11	1364.3958	1271.1095	1435.0566	
12	1340.9344	1333.3903	1276.6062	
13	1296.5364	1379.8123	1278.1555	
14	1370.9814	1482.8721	1349.7137	
15	1295.0980	1451.3730	1415.1838	
16	1403.3588	1280.9706	1337.8854	
17	1368.2749	1344.5963	1305.4810	
18	1306.7201	1285.7070	1432.3563	
19	1280.7529	1329.9445	1347.9149	
20	1259.4854	1288.7528	1292.6622	
[2,*,*]:1	2	3	:=
1	1442.5780	1309.7997	1436.7925	
2	1336.8735	1415.3033	1413.6385	
3	1308.2440	1355.2437	1419.1359	
4	1401.3363	1402.1702	1259.8708	
5	1476.3590	1472.2642	1294.6703	
6	1346.9758	1476.9087	1363.0328	
7	1358.3232	1427.4031	1290.2256	
8	1465.9380	1253.4657	1268.5233	
9	1343.9789	1312.3409	1378.1559	
10	1285.8701	1410.4138	1384.7764	
11	1457.4785	1317.2812	1292.7639	
12	1381.6082	1310.4639	1364.0535	
13	1279.1205	1399.9517	1459.1587	
14	1478.0830	1487.6567	1395.3823	
15	1378.6726	1444.1791	1418.0243	
16	1290.9469	1356.8896	1288.5981	
17	1391.6754	1377.2758	1363.4446	
18	1497.7528	1475.0366	1287.8564	
19	1401.9187	1369.5510	1457.1561	
20	1482.3563	1457.1913	1256.6918	
[3,*,*]:1	2	3	:=
1	1472.5677	1291.0746	1333.4930	
2	1344.3253	1454.5702	1299.5133	
3	1294.0065	1498.1090	1261.1747	
4	1327.7123	1352.8959	1306.3158	
5	1317.6508	1276.8044	1452.7551	
6	1311.4950	1408.4629	1340.1095	
7	1251.2157	1311.8052	1457.4768	
8	1352.7900	1272.4786	1493.6843	
9	1413.0906	1414.0389	1481.8790	
10	1483.2556	1469.5641	1350.3813	
11	1319.7374	1370.2312	1439.2052	
12	1377.2207	1343.8184	1399.4379	
13	1410.5408	1494.6324	1405.3845	
14	1348.3501	1483.7096	1432.9552	
15	1357.6425	1364.8793	1499.6976	
16	1490.8995	1251.6299	1461.4888	
17	1340.6202	1349.3217	1323.6149	
18	1403.6991	1294.1589	1302.0955	
19	1304.0720	1390.3567	1275.7719	
20	1327.8315	1451.7203	1371.5088	
[4,*,*]:1	2	3	:=
1	1488.9336	1428.6393	1278.8113	
2	1361.9655	1381.6924	1474.0842	
3	1480.0632	1263.3209	1477.4252	
4	1422.2683	1393.6102	1479.5817	
5	1351.2577	1418.1127	1456.3713	
6	1454.0021	1390.0907	1389.9224	
7	1464.5032	1301.3837	1428.9352	
8	1453.9679	1279.8191	1462.1681	
